t/h,Elapsed Time (s),Voltage(V)
2.355833333,8.48E+03,2.85046
2.356111111,8.48E+03,2.85211
2.356388889,8.48E+03,2.85001
2.356666667,8.48E+03,2.85139
2.356944444,8.48E+03,2.8502
2.357222222,8.49E+03,2.85027
2.3575,8.49E+03,2.85006
2.357777778,8.49E+03,2.8496
2.358055556,8.49E+03,2.85085
2.358333333,8.49E+03,2.84956
2.358611111,8.49E+03,2.85057
2.358888889,8.49E+03,2.85
2.359166667,8.49E+03,2.85004
2.359444444,8.49E+03,2.84981
2.359722222,8.49E+03,2.84987
2.36,8.50E+03,2.84989
2.360277778,8.50E+03,2.84923
2.360555556,8.50E+03,2.84975
2.360833333,8.50E+03,2.84915
2.361111111,8.50E+03,2.85099
2.361388889,8.50E+03,2.8491
2.361666667,8.50E+03,2.84967
2.361944444,8.50E+03,2.84922
2.362222222,8.50E+03,2.84904
2.3625,8.51E+03,2.84919
2.362777778,8.51E+03,2.84868
2.363055556,8.51E+03,2.84984
2.363333333,8.51E+03,2.849
2.363611111,8.51E+03,2.84908
2.363888889,8.51E+03,2.84874
2.364166667,8.51E+03,2.84845
2.364444444,8.51E+03,2.84914
2.364722222,8.51E+03,2.8482
2.365,8.51E+03,2.84975
2.365277778,8.52E+03,2.84815
2.365555556,8.52E+03,2.8485
2.365833333,8.52E+03,2.84833
2.366111111,8.52E+03,2.8481
2.366388889,8.52E+03,2.84844
2.366666667,8.52E+03,2.84807
2.366944444,8.52E+03,2.84872
2.367222222,8.52E+03,2.84812
2.3675,8.52E+03,2.84899
2.367777778,8.52E+03,2.84902
2.368055556,8.53E+03,2.85013
2.368333333,8.53E+03,2.84981
2.368611111,8.53E+03,2.84917
2.368888889,8.53E+03,2.84944
2.369166667,8.53E+03,2.84876
2.369444444,8.53E+03,2.84956
2.369722222,8.53E+03,2.84886
2.37,8.53E+03,2.85001
2.370277778,8.53E+03,2.84893
2.370555556,8.53E+03,2.84971
2.370833333,8.53E+03,2.84881
2.371111111,8.54E+03,2.84871
2.371388889,8.54E+03,2.84859
2.371666667,8.54E+03,2.84847
2.371944444,8.54E+03,2.85074
2.372222222,8.54E+03,2.84878
2.3725,8.54E+03,2.84906
2.372777778,8.54E+03,2.84893
2.373055556,8.54E+03,2.8485
2.373333333,8.54E+03,2.8486
2.373611111,8.55E+03,2.8485
2.373888889,8.55E+03,2.84869
2.374166667,8.55E+03,2.84792
2.374444444,8.55E+03,2.84899
2.374722222,8.55E+03,2.84797
2.375,8.55E+03,2.84905
2.375277778,8.55E+03,2.84841
2.375555556,8.55E+03,2.84859
2.375833333,8.55E+03,2.84867
2.376111111,8.55E+03,2.8482
2.376388889,8.56E+03,2.84799
2.376666667,8.56E+03,2.84848
2.376944444,8.56E+03,2.84815
2.377222222,8.56E+03,2.84759
2.3775,8.56E+03,2.8481
2.377777778,8.56E+03,2.84774
2.378055556,8.56E+03,2.84803
2.378333333,8.56E+03,2.84714
2.378611111,8.56E+03,2.84813
2.378888889,8.56E+03,2.8465
2.379166667,8.57E+03,2.84788
2.379444444,8.57E+03,2.84659
2.379722222,8.57E+03,2.84874
2.38,8.57E+03,2.84683
2.380277778,8.57E+03,2.84698
2.380555556,8.57E+03,2.84685
2.380833333,8.57E+03,2.84682
2.381111111,8.57E+03,2.84702
2.381388889,8.57E+03,2.84681
2.381666667,8.57E+03,2.84752
2.381944444,8.58E+03,2.84663
2.382222222,8.58E+03,2.8476
2.3825,8.58E+03,2.84698
2.382777778,8.58E+03,2.8465
2.383055556,8.58E+03,2.84684
2.383333333,8.58E+03,2.8463
2.383611111,8.58E+03,2.84754
2.383888889,8.58E+03,2.84629
2.384166667,8.58E+03,2.8476
2.384444444,8.58E+03,2.84628
2.384722222,8.58E+03,2.84699
2.385,8.59E+03,2.84603
2.385277778,8.59E+03,2.8473
2.385555556,8.59E+03,2.8462
2.385833333,8.59E+03,2.84633
2.386111111,8.59E+03,2.84614
2.386388889,8.59E+03,2.84591
2.386666667,8.59E+03,2.84702
2.386944444,8.59E+03,2.84586
2.387222222,8.59E+03,2.84701
2.3875,8.60E+03,2.84648
2.387777778,8.60E+03,2.84606
2.388055556,8.60E+03,2.84647
2.388333333,8.60E+03,2.84561
2.388611111,8.60E+03,2.84672
2.388888889,8.60E+03,2.84568
2.389166667,8.60E+03,2.8458
2.389444444,8.60E+03,2.84576
2.389722222,8.60E+03,2.84502
2.39,8.60E+03,2.84683
2.390277778,8.61E+03,2.84557
2.390555556,8.61E+03,2.84573
2.390833333,8.61E+03,2.84552
2.391111111,8.61E+03,2.84456
2.391388889,8.61E+03,2.8457
2.391666667,8.61E+03,2.84444
2.391944444,8.61E+03,2.84545
2.392222222,8.61E+03,2.8448
2.3925,8.61E+03,2.8453
2.392777778,8.61E+03,2.84455
2.393055556,8.62E+03,2.84503
2.393333333,8.62E+03,2.84444
2.393611111,8.62E+03,2.84411
2.393888889,8.62E+03,2.84434
2.394166667,8.62E+03,2.84378
2.394444444,8.62E+03,2.84452
2.394722222,8.62E+03,2.84424
2.395,8.62E+03,2.84404
2.395277778,8.62E+03,2.84364
2.395555556,8.62E+03,2.8439
2.395833333,8.62E+03,2.84331
2.396111111,8.63E+03,2.84549
2.396388889,8.63E+03,2.84326
2.396666667,8.63E+03,2.84451
2.396944444,8.63E+03,2.84346
2.397222222,8.63E+03,2.84404
2.3975,8.63E+03,2.84323
2.397777778,8.63E+03,2.84378
2.398055556,8.63E+03,2.84316
2.398333333,8.63E+03,2.84288
2.398611111,8.64E+03,2.84335
2.398888889,8.64E+03,2.84247
2.399166667,8.64E+03,2.84377
2.399444444,8.64E+03,2.84323
2.399722222,8.64E+03,2.84295
2.4,8.64E+03,2.84336
2.400277778,8.64E+03,2.84294
2.400555556,8.64E+03,2.84271
2.400833333,8.64E+03,2.84269
2.401111111,8.64E+03,2.84373
2.401388889,8.65E+03,2.84201
2.401666667,8.65E+03,2.84323
2.401944444,8.65E+03,2.84213
2.402222222,8.65E+03,2.84237
2.4025,8.65E+03,2.84281
2.402777778,8.65E+03,2.84209
2.403055556,8.65E+03,2.84251
2.403333333,8.65E+03,2.84255
2.403611111,8.65E+03,2.84146
2.403888889,8.65E+03,2.84351
2.404166667,8.66E+03,2.84164
2.404444444,8.66E+03,2.84161
2.404722222,8.66E+03,2.84187
2.405,8.66E+03,2.84151
2.405277778,8.66E+03,2.84281
2.405555556,8.66E+03,2.84186
2.405833333,8.66E+03,2.84133
2.406111111,8.66E+03,2.84201
2.406388889,8.66E+03,2.84045
2.406666667,8.66E+03,2.84217
2.406944444,8.66E+03,2.84119
2.407222222,8.67E+03,2.84107
2.4075,8.67E+03,2.84109
2.407777778,8.67E+03,2.84078
2.408055556,8.67E+03,2.84119
2.408333333,8.67E+03,2.84093
2.408611111,8.67E+03,2.84121
2.408888889,8.67E+03,2.84048
2.409166667,8.67E+03,2.84078
2.409444444,8.67E+03,2.84097
2.409722222,8.67E+03,2.83987
2.41,8.68E+03,2.84165
2.410277778,8.68E+03,2.83974
2.410555556,8.68E+03,2.84074
2.410833333,8.68E+03,2.83993
2.411111111,8.68E+03,2.83978
2.411388889,8.68E+03,2.83985
2.411666667,8.68E+03,2.83964
2.411944444,8.68E+03,2.84034
2.412222222,8.68E+03,2.83986
2.4125,8.69E+03,2.84061
2.412777778,8.69E+03,2.83978
2.413055556,8.69E+03,2.84071
2.413333333,8.69E+03,2.84048
2.413611111,8.69E+03,2.83933
2.413888889,8.69E+03,2.84059
2.414166667,8.69E+03,2.8389
2.414444444,8.69E+03,2.84017
2.414722222,8.69E+03,2.83922
2.415,8.69E+03,2.83909
2.415277778,8.70E+03,2.84062
2.415555556,8.70E+03,2.83916
2.415833333,8.70E+03,2.83994
2.416111111,8.70E+03,2.83932
2.416388889,8.70E+03,2.83902
2.416666667,8.70E+03,2.83906
2.416944444,8.70E+03,2.83861
2.417222222,8.70E+03,2.83959
2.4175,8.70E+03,2.83892
2.417777778,8.70E+03,2.83918
2.418055556,8.71E+03,2.83939
2.418333333,8.71E+03,2.83901
2.418611111,8.71E+03,2.83906
2.418888889,8.71E+03,2.83843
2.419166667,8.71E+03,2.83836
2.419444444,8.71E+03,2.83928
2.419722222,8.71E+03,2.8382
2.42,8.71E+03,2.83883
2.420277778,8.71E+03,2.83848
2.420555556,8.71E+03,2.83809
2.420833333,8.71E+03,2.83872
2.421111111,8.72E+03,2.83769
2.421388889,8.72E+03,2.83766
2.421666667,8.72E+03,2.83795
2.421944444,8.72E+03,2.83695
2.422222222,8.72E+03,2.83824
2.4225,8.72E+03,2.83749
2.422777778,8.72E+03,2.83697
2.423055556,8.72E+03,2.83784
2.423333333,8.72E+03,2.83691
2.423611111,8.72E+03,2.83731
2.423888889,8.73E+03,2.83736
2.424166667,8.73E+03,2.83654
2.424444444,8.73E+03,2.83812
2.424722222,8.73E+03,2.83716
2.425,8.73E+03,2.8366
2.425277778,8.73E+03,2.83757
2.425555556,8.73E+03,2.83619
2.425833333,8.73E+03,2.83743
2.426111111,8.73E+03,2.83672
2.426388889,8.74E+03,2.83607
2.426666667,8.74E+03,2.83771
2.426944444,8.74E+03,2.83645
2.427222222,8.74E+03,2.83646
2.4275,8.74E+03,2.83669
2.427777778,8.74E+03,2.83613
2.428055556,8.74E+03,2.83807
2.428333333,8.74E+03,2.83636
2.428611111,8.74E+03,2.83688
2.428888889,8.74E+03,2.83675
2.429166667,8.75E+03,2.83627
2.429444444,8.75E+03,2.83604
2.429722222,8.75E+03,2.83586
2.43,8.75E+03,2.83657
2.430277778,8.75E+03,2.83554
2.430555556,8.75E+03,2.83682
2.430833333,8.75E+03,2.83638
2.431111111,8.75E+03,2.83571
2.431388889,8.75E+03,2.83593
2.431666667,8.75E+03,2.83525
2.431944444,8.75E+03,2.83714
2.432222222,8.76E+03,2.83541
2.4325,8.76E+03,2.83659
2.432777778,8.76E+03,2.83538
2.433055556,8.76E+03,2.83573
2.433333333,8.76E+03,2.83457
2.433611111,8.76E+03,2.83592
2.433888889,8.76E+03,2.83498
2.434166667,8.76E+03,2.83538
2.434444444,8.76E+03,2.83442
2.434722222,8.76E+03,2.83587
2.435,8.77E+03,2.83398
2.435277778,8.77E+03,2.83515
2.435555556,8.77E+03,2.83439
2.435833333,8.77E+03,2.83412
2.436111111,8.77E+03,2.83479
2.436388889,8.77E+03,2.83373
2.436666667,8.77E+03,2.83479
2.436944444,8.77E+03,2.83398
2.437222222,8.77E+03,2.83412
2.4375,8.78E+03,2.83361
2.437777778,8.78E+03,2.835
2.438055556,8.78E+03,2.83453
2.438333333,8.78E+03,2.83457
2.438611111,8.78E+03,2.83496
2.438888889,8.78E+03,2.83436
2.439166667,8.78E+03,2.83394
2.439444444,8.78E+03,2.83419
2.439722222,8.78E+03,2.83382
2.44,8.78E+03,2.83397
2.440277778,8.79E+03,2.83416
2.440555556,8.79E+03,2.83354
2.440833333,8.79E+03,2.83383
2.441111111,8.79E+03,2.83367
2.441388889,8.79E+03,2.83357
2.441666667,8.79E+03,2.83549
2.441944444,8.79E+03,2.83377
2.442222222,8.79E+03,2.83461
2.4425,8.79E+03,2.83392
2.442777778,8.79E+03,2.83368
2.443055556,8.80E+03,2.8338
2.443333333,8.80E+03,2.83351
2.443611111,8.80E+03,2.83437
2.443888889,8.80E+03,2.83361
2.444166667,8.80E+03,2.83443
2.444444444,8.80E+03,2.83322
2.444722222,8.80E+03,2.83402
2.445,8.80E+03,2.83376
2.445277778,8.80E+03,2.83322
2.445555556,8.80E+03,2.83485
2.445833333,8.80E+03,2.83352
2.446111111,8.81E+03,2.83337
2.446388889,8.81E+03,2.83363
2.446666667,8.81E+03,2.83265
2.446944444,8.81E+03,2.8337
2.447222222,8.81E+03,2.83308
2.4475,8.81E+03,2.83234
2.447777778,8.81E+03,2.83399
2.448055556,8.81E+03,2.83252
2.448333333,8.81E+03,2.83255
2.448611111,8.82E+03,2.83262
2.448888889,8.82E+03,2.83198
2.449166667,8.82E+03,2.83369
2.449444444,8.82E+03,2.83233
2.449722222,8.82E+03,2.8319
2.45,8.82E+03,2.83293
2.450277778,8.82E+03,2.83198
2.450555556,8.82E+03,2.83306
2.450833333,8.82E+03,2.83295
2.451111111,8.82E+03,2.83218
2.451388889,8.83E+03,2.8336
2.451666667,8.83E+03,2.83203
2.451944444,8.83E+03,2.83213
2.452222222,8.83E+03,2.83327
2.4525,8.83E+03,2.83215
2.452777778,8.83E+03,2.83297
2.453055556,8.83E+03,2.83253
2.453333333,8.83E+03,2.83169
2.453611111,8.83E+03,2.83318
2.453888889,8.83E+03,2.83148
2.454166667,8.84E+03,2.83162
2.454444444,8.84E+03,2.83235
2.454722222,8.84E+03,2.83131
2.455,8.84E+03,2.8326
2.455277778,8.84E+03,2.8318
2.455555556,8.84E+03,2.83112
2.455833333,8.84E+03,2.83224
2.456111111,8.84E+03,2.83103
2.456388889,8.84E+03,2.83111
2.456666667,8.84E+03,2.83225
2.456944444,8.84E+03,2.83128
2.457222222,8.85E+03,2.83097
2.4575,8.85E+03,2.83176
2.457777778,8.85E+03,2.83009
2.458055556,8.85E+03,2.83025
2.458333333,8.85E+03,2.83059
2.458611111,8.85E+03,2.83037
2.458888889,8.85E+03,2.83065
2.459166667,8.85E+03,2.831
2.459444444,8.85E+03,2.83033
2.459722222,8.85E+03,2.83101
2.46,8.86E+03,2.83126
2.460277778,8.86E+03,2.8306
2.460555556,8.86E+03,2.83072
2.460833333,8.86E+03,2.83107
2.461111111,8.86E+03,2.83079
2.461388889,8.86E+03,2.83027
2.461666667,8.86E+03,2.83119
2.461944444,8.86E+03,2.83041
2.462222222,8.86E+03,2.82953
2.4625,8.87E+03,2.83081
2.462777778,8.87E+03,2.82943
2.463055556,8.87E+03,2.82882
2.463333333,8.87E+03,2.83125
2.463611111,8.87E+03,2.82983
2.463888889,8.87E+03,2.82889
2.464166667,8.87E+03,2.8303
2.464444444,8.87E+03,2.82916
2.464722222,8.87E+03,2.82878
2.465,8.87E+03,2.82899
2.465277778,8.88E+03,2.82841
2.465555556,8.88E+03,2.82884
2.465833333,8.88E+03,2.82932
2.466111111,8.88E+03,2.82841
2.466388889,8.88E+03,2.82927
2.466666667,8.88E+03,2.82908
2.466944444,8.88E+03,2.82804
2.467222222,8.88E+03,2.82971
2.4675,8.88E+03,2.82932
2.467777778,8.88E+03,2.82928
2.468055556,8.89E+03,2.82991
2.468333333,8.89E+03,2.82917
2.468611111,8.89E+03,2.82927
2.468888889,8.89E+03,2.8293
2.469166667,8.89E+03,2.82892
2.469444444,8.89E+03,2.82833
2.469722222,8.89E+03,2.82917
2.47,8.89E+03,2.82894
2.470277778,8.89E+03,2.828
2.470555556,8.89E+03,2.82979
2.470833333,8.89E+03,2.82874
2.471111111,8.90E+03,2.82789
2.471388889,8.90E+03,2.82905
2.471666667,8.90E+03,2.82772
2.471944444,8.90E+03,2.82729
2.472222222,8.90E+03,2.82889
2.4725,8.90E+03,2.82749
2.472777778,8.90E+03,2.82762
2.473055556,8.90E+03,2.82765
2.473333333,8.90E+03,2.82671
2.473611111,8.91E+03,2.82813
2.473888889,8.91E+03,2.82739
2.474166667,8.91E+03,2.8268
2.474444444,8.91E+03,2.82919
2.474722222,8.91E+03,2.8276
2.475,8.91E+03,2.82729
2.475277778,8.91E+03,2.82772
2.475555556,8.91E+03,2.82648
2.475833333,8.91E+03,2.82753
2.476111111,8.91E+03,2.82734
2.476388889,8.92E+03,2.82632
2.476666667,8.92E+03,2.82848
2.476944444,8.92E+03,2.82647
2.477222222,8.92E+03,2.82619
2.4775,8.92E+03,2.82666
2.477777778,8.92E+03,2.82558
2.478055556,8.92E+03,2.8263
2.478333333,8.92E+03,2.82576
2.478611111,8.92E+03,2.82561
2.478888889,8.92E+03,2.82801
2.479166667,8.93E+03,2.82595
2.479444444,8.93E+03,2.825
2.479722222,8.93E+03,2.82661
2.48,8.93E+03,2.82553
2.480277778,8.93E+03,2.82543
2.480555556,8.93E+03,2.8257
2.480833333,8.93E+03,2.82497
2.481111111,8.93E+03,2.82664
2.481388889,8.93E+03,2.8256
2.481666667,8.93E+03,2.82517
2.481944444,8.93E+03,2.82628
2.482222222,8.94E+03,2.82513
2.4825,8.94E+03,2.82483
2.482777778,8.94E+03,2.82572
2.483055556,8.94E+03,2.8248
2.483333333,8.94E+03,2.8256
2.483611111,8.94E+03,2.82539
2.483888889,8.94E+03,2.8247
2.484166667,8.94E+03,2.82636
2.484444444,8.94E+03,2.82549
2.484722222,8.94E+03,2.82463
2.485,8.95E+03,2.82708
2.485277778,8.95E+03,2.82553
2.485555556,8.95E+03,2.82481
2.485833333,8.95E+03,2.82576
2.486111111,8.95E+03,2.8241
2.486388889,8.95E+03,2.82487
2.486666667,8.95E+03,2.82483
2.486944444,8.95E+03,2.82408
2.487222222,8.95E+03,2.82602
2.4875,8.96E+03,2.82452
2.487777778,8.96E+03,2.82395
2.488055556,8.96E+03,2.82564
2.488333333,8.96E+03,2.82462
2.488611111,8.96E+03,2.82381
2.488888889,8.96E+03,2.82488
2.489166667,8.96E+03,2.82342
2.489444444,8.96E+03,2.82442
2.489722222,8.96E+03,2.82402
2.49,8.96E+03,2.82321
2.490277778,8.97E+03,2.82424
2.490555556,8.97E+03,2.82343
2.490833333,8.97E+03,2.8232
2.491111111,8.97E+03,2.82398
2.491388889,8.97E+03,2.82311
2.491666667,8.97E+03,2.8244
2.491944444,8.97E+03,2.82387
2.492222222,8.97E+03,2.82276
2.4925,8.97E+03,2.82398
2.492777778,8.97E+03,2.82288
2.493055556,8.98E+03,2.82246
2.493333333,8.98E+03,2.82441
2.493611111,8.98E+03,2.82297
2.493888889,8.98E+03,2.82275
2.494166667,8.98E+03,2.8232
2.494444444,8.98E+03,2.82245
2.494722222,8.98E+03,2.82351
2.495,8.98E+03,2.82277
2.495277778,8.98E+03,2.82203
2.495555556,8.98E+03,2.82424
2.495833333,8.98E+03,2.82222
2.496111111,8.99E+03,2.82178
2.496388889,8.99E+03,2.82331
2.496666667,8.99E+03,2.82242
2.496944444,8.99E+03,2.82234
2.497222222,8.99E+03,2.82312
2.4975,8.99E+03,2.82173
2.497777778,8.99E+03,2.82263
2.498055556,8.99E+03,2.8223
2.498333333,8.99E+03,2.82167
2.498611111,9.00E+03,2.82293
2.498888889,9.00E+03,2.82227
2.499166667,9.00E+03,2.8214
2.499444444,9.00E+03,2.82372
2.499722222,9.00E+03,2.82192
2.5,9.00E+03,2.82124
2.500277778,9.00E+03,2.82247
2.500555556,9.00E+03,2.82121
2.500833333,9.00E+03,2.82098
2.501111111,9.00E+03,2.82149
2.501388889,9.01E+03,2.82056
2.501666667,9.01E+03,2.82232
2.501944444,9.01E+03,2.82097
2.502222222,9.01E+03,2.82039
2.5025,9.01E+03,2.82208
2.502777778,9.01E+03,2.82067
2.503055556,9.01E+03,2.82027
2.503333333,9.01E+03,2.82103
2.503611111,9.01E+03,2.81995
2.503888889,9.01E+03,2.82076
2.504166667,9.02E+03,2.8203
2.504444444,9.02E+03,2.81954
2.504722222,9.02E+03,2.82128
2.505,9.02E+03,2.82047
2.505277778,9.02E+03,2.81999
2.505555556,9.02E+03,2.82165
2.505833333,9.02E+03,2.82029
2.506111111,9.02E+03,2.82029
2.506388889,9.02E+03,2.82092
2.506666667,9.02E+03,2.81972
2.506944444,9.03E+03,2.82022
2.507222222,9.03E+03,2.82079
2.5075,9.03E+03,2.81971
2.507777778,9.03E+03,2.82037
2.508055556,9.03E+03,2.81976
2.508333333,9.03E+03,2.81969
2.508611111,9.03E+03,2.82009
2.508888889,9.03E+03,2.81934
2.509166667,9.03E+03,2.81894
2.509444444,9.03E+03,2.82021
2.509722222,9.03E+03,2.81885
2.51,9.04E+03,2.81879
2.510277778,9.04E+03,2.81899
2.510555556,9.04E+03,2.81901
2.510833333,9.04E+03,2.81907
2.511111111,9.04E+03,2.81857
2.511388889,9.04E+03,2.81824
2.511666667,9.04E+03,2.81937
2.511944444,9.04E+03,2.81819
2.512222222,9.04E+03,2.81849
2.5125,9.05E+03,2.81884
2.512777778,9.05E+03,2.81857
2.513055556,9.05E+03,2.81875
2.513333333,9.05E+03,2.82005
2.513611111,9.05E+03,2.81813
2.513888889,9.05E+03,2.81825
2.514166667,9.05E+03,2.81806
2.514444444,9.05E+03,2.81804
2.514722222,9.05E+03,2.81877
2.515,9.05E+03,2.8184
2.515277778,9.06E+03,2.81806
2.515555556,9.06E+03,2.81923
2.515833333,9.06E+03,2.81774
2.516111111,9.06E+03,2.81735
2.516388889,9.06E+03,2.8176
2.516666667,9.06E+03,2.81786
2.516944444,9.06E+03,2.81744
2.517222222,9.06E+03,2.81819
2.5175,9.06E+03,2.81735
2.517777778,9.06E+03,2.81695
2.518055556,9.07E+03,2.81777
2.518333333,9.07E+03,2.81738
2.518611111,9.07E+03,2.81689
2.518888889,9.07E+03,2.81823
2.519166667,9.07E+03,2.81666
2.519444444,9.07E+03,2.81622
2.519722222,9.07E+03,2.8175
2.52,9.07E+03,2.81634
2.520277778,9.07E+03,2.81603
2.520555556,9.07E+03,2.81737
2.520833333,9.07E+03,2.81543
2.521111111,9.08E+03,2.81596
2.521388889,9.08E+03,2.81601
2.521666667,9.08E+03,2.81565
2.521944444,9.08E+03,2.81596
2.522222222,9.08E+03,2.81637
2.5225,9.08E+03,2.81526
2.522777778,9.08E+03,2.81686
2.523055556,9.08E+03,2.81567
2.523333333,9.08E+03,2.81551
2.523611111,9.09E+03,2.81661
2.523888889,9.09E+03,2.81529
2.524166667,9.09E+03,2.8148
2.524444444,9.09E+03,2.81642
2.524722222,9.09E+03,2.81436
2.525,9.09E+03,2.81519
2.525277778,9.09E+03,2.81517
2.525555556,9.09E+03,2.81483
2.525833333,9.09E+03,2.81598
2.526111111,9.09E+03,2.81556
2.526388889,9.10E+03,2.8147
2.526666667,9.10E+03,2.81578
2.526944444,9.10E+03,2.81467
2.527222222,9.10E+03,2.81474
2.5275,9.10E+03,2.81565
2.527777778,9.10E+03,2.81458
2.528055556,9.10E+03,2.8151
2.528333333,9.10E+03,2.81598
2.528611111,9.10E+03,2.81468
2.528888889,9.10E+03,2.81512
2.529166667,9.11E+03,2.8147
2.529444444,9.11E+03,2.81484
2.529722222,9.11E+03,2.81461
2.53,9.11E+03,2.81404
2.530277778,9.11E+03,2.81391
2.530555556,9.11E+03,2.81506
2.530833333,9.11E+03,2.81412
2.531111111,9.11E+03,2.81385
2.531388889,9.11E+03,2.81406
2.531666667,9.11E+03,2.81337
2.531944444,9.11E+03,2.81464
2.532222222,9.12E+03,2.81365
2.5325,9.12E+03,2.81323
2.532777778,9.12E+03,2.81471
2.533055556,9.12E+03,2.81304
2.533333333,9.12E+03,2.81353
2.533611111,9.12E+03,2.81342
2.533888889,9.12E+03,2.81301
2.534166667,9.12E+03,2.81475
2.534444444,9.12E+03,2.8137
2.534722222,9.12E+03,2.81305
2.535,9.13E+03,2.81442
2.535277778,9.13E+03,2.81255
2.535555556,9.13E+03,2.81348
2.535833333,9.13E+03,2.81322
2.536111111,9.13E+03,2.81279
2.536388889,9.13E+03,2.81449
2.536666667,9.13E+03,2.81345
2.536944444,9.13E+03,2.81244
2.537222222,9.13E+03,2.81369
2.5375,9.14E+03,2.81166
2.537777778,9.14E+03,2.81291
2.538055556,9.14E+03,2.81222
2.538333333,9.14E+03,2.81193
2.538611111,9.14E+03,2.81377
2.538888889,9.14E+03,2.81271
2.539166667,9.14E+03,2.8121
2.539444444,9.14E+03,2.8131
2.539722222,9.14E+03,2.81147
2.54,9.14E+03,2.81217
2.540277778,9.15E+03,2.81198
2.540555556,9.15E+03,2.81145
2.540833333,9.15E+03,2.8135
2.541111111,9.15E+03,2.81196
2.541388889,9.15E+03,2.81117
2.541666667,9.15E+03,2.81353
2.541944444,9.15E+03,2.81178
2.542222222,9.15E+03,2.81205
2.5425,9.15E+03,2.81404
2.542777778,9.15E+03,2.813
2.543055556,9.16E+03,2.81299
2.543333333,9.16E+03,2.81369
2.543611111,9.16E+03,2.81222
2.543888889,9.16E+03,2.81305
2.544166667,9.16E+03,2.81297
2.544444444,9.16E+03,2.81241
2.544722222,9.16E+03,2.81339
2.545,9.16E+03,2.81386
2.545277778,9.16E+03,2.81222
2.545555556,9.16E+03,2.81319
2.545833333,9.16E+03,2.81289
2.546111111,9.17E+03,2.81279
2.546388889,9.17E+03,2.81244
2.546666667,9.17E+03,2.81241
2.546944444,9.17E+03,2.81216
2.547222222,9.17E+03,2.81247
2.5475,9.17E+03,2.81188
2.547777778,9.17E+03,2.81207
2.548055556,9.17E+03,2.81249
2.548333333,9.17E+03,2.81266
2.548611111,9.17E+03,2.81155
2.548888889,9.18E+03,2.81256
2.549166667,9.18E+03,2.8128
2.549444444,9.18E+03,2.81166
2.549722222,9.18E+03,2.81298
2.55,9.18E+03,2.81272
2.550277778,9.18E+03,2.81164
2.550555556,9.18E+03,2.81337
2.550833333,9.18E+03,2.81171
2.551111111,9.18E+03,2.81135
2.551388889,9.19E+03,2.81347
2.551666667,9.19E+03,2.81235
2.551944444,9.19E+03,2.81146
2.552222222,9.19E+03,2.81415
2.5525,9.19E+03,2.81236
2.552777778,9.19E+03,2.81154
2.553055556,9.19E+03,2.81309
2.553333333,9.19E+03,2.81169
2.553611111,9.19E+03,2.81091
2.553888889,9.19E+03,2.81188
2.554166667,9.20E+03,2.81073
2.554444444,9.20E+03,2.81044
2.554722222,9.20E+03,2.81114
2.555,9.20E+03,2.81004
2.555277778,9.20E+03,2.81035
2.555555556,9.20E+03,2.81067
2.555833333,9.20E+03,2.80958
2.556111111,9.20E+03,2.81072
2.556388889,9.20E+03,2.81011
2.556666667,9.20E+03,2.81062
2.556944444,9.20E+03,2.81139
2.557222222,9.21E+03,2.8105
2.5575,9.21E+03,2.81039
2.557777778,9.21E+03,2.81208
2.558055556,9.21E+03,2.81083
2.558333333,9.21E+03,2.81082
2.558611111,9.21E+03,2.81206
2.558888889,9.21E+03,2.81125
2.559166667,9.21E+03,2.81043
2.559444444,9.21E+03,2.81169
2.559722222,9.21E+03,2.81065
2.56,9.22E+03,2.81056
2.560277778,9.22E+03,2.81023
2.560555556,9.22E+03,2.81031
2.560833333,9.22E+03,2.81052
2.561111111,9.22E+03,2.81036
2.561388889,9.22E+03,2.81015
2.561666667,9.22E+03,2.80983
2.561944444,9.22E+03,2.81033
2.562222222,9.22E+03,2.81006
2.5625,9.23E+03,2.8104
2.562777778,9.23E+03,2.81041
2.563055556,9.23E+03,2.80925
2.563333333,9.23E+03,2.81037
2.563611111,9.23E+03,2.81004
2.563888889,9.23E+03,2.80941
2.564166667,9.23E+03,2.81072
2.564444444,9.23E+03,2.8097
2.564722222,9.23E+03,2.80899
2.565,9.23E+03,2.80973
2.565277778,9.24E+03,2.80841
